Internal ID,Name,Display Name,Description,Type,Sales Type,CATEGORY,SUB-CATEGORY,PROFIT CENTER,BRAND
3945,2412000000467,PM LABEL RAIN 8ML TWINKLING MARBLE,,Inventory Item,,Nail Care,,CNAI01,
3946,2412000000468,PM LABEL RAIN 8ML UNITEDCOLORS,,Inventory Item,,Nail Care,,CNAI01,
3947,2412000000469,PM LABEL RAIN 8ML VAVAMP,,Inventory Item,,Nail Care,,CNAI01,
3948,2412000000470,PM LABEL RAIN 8ML WHITESATIN,,Inventory Item,,Nail Care,,CNAI01,
3949,2412000000471,PM LABEL SODIUMHYPO CARBUOY 80X100MM,,Inventory Item,,HHH - Industrial,,CIND01,
3950,2412000000472,PM LABEL WA BOBBIE BASECOAT 15ML,,Inventory Item,,Nail Care,,CNAI01,
3951,2412000000473,PM LABEL WA BOBBIE QUICKDRY2IN1 15ML,,Inventory Item,,Nail Care,,CNAI01,
3952,2412000000474,PM LABEL WA BOBBIE SHEER 15ML,,Inventory Item,,Nail Care,,CNAI01,
3953,2412000000475,PM LABEL WA BOBBIE SUPERFASTDRY 15ML,,Inventory Item,,Nail Care,,CNAI01,
3954,2412000000476,PM STICKER TAMPER PROOF,,Inventory Item,,Make-up,,CMAK01,
3956,2412000000478,PM VIOLATOR CHIC NEW 13ML,,Inventory Item,,Nail Care,,CNAI01,
3957,2412000000479,PM VIOLATOR GERMBUSTER VALUEPACK,,Inventory Item,,HHH - Retail,,CRET01,
3958,2412000000480,PM VIOLATOR LEAD FREE,,Inventory Item,,Make-up,,CMAK01,
3959,2412000000481,PM VIOLATOR LEMON OIL,,Inventory Item,,Nail Care,,CNAI01,
3960,2412000000482,PM VIOLATOR MAGIC,,Inventory Item,,Make-up,,CMAK01,
3961,2412000000483,PM VIOLATOR MATTE ABOUT HUE,,Inventory Item,,Nail Care,,CNAI01,
3962,2412000000484,PM VIOLATOR METALLIC EFFECT,,Inventory Item,,Nail Care,,CNAI01,
3963,2412000000485,PM VIOLATOR PEELOFFMASK,,Inventory Item,,Nail Care,,CNAI01,
3964,2412000000486,PM VIOLATOR RAIN SCENTED 8ML,,Inventory Item,,Nail Care,,CNAI01,
3965,2412000000487,PM VIOLATOR RAIN NAILART 8ML,,Inventory Item,,Nail Care,,CNAI01,
3966,2412000000488,PM VIOLATOR STICKER XTREME GLOSS GEL,,Inventory Item,,Nail Care,,CNAI01,
3967,2412000000489,PM VIOLATOR SUPAHGEL,,Inventory Item,,Nail Care,,CNAI01,
3968,2412000000490,PM VIOLATOR WATSONS EXCLUSIVES,,Inventory Item,,Nail Care,,CNAI01,
3969,2412000000491,LABEL BCOS POPPINPOSEYPINK 4G,,Inventory Item,,Make-up,,CMAK01,
3970,2412000000492,LABEL BCOS POPPINCOTTONPEACH 4G,,Inventory Item,,Make-up,,CMAK01,
3971,2412000000493,LABEL BCOS POPPINVIVAPLUM 4G,,Inventory Item,,Make-up,,CMAK01,
3972,2412000000494,LABEL RAIN FRONT 8ML,,Inventory Item,,Nail Care,,CNAI01,
3973,2412000000495,PM BOX BOBESS TEATREEOATSBAR 100G,,Inventory Item,,HHH - Retail,,CRET01,
3974,2412000000496,PM BOX BOBESS VCOLAVENDERBAR 100G,,Inventory Item,,HHH - Retail,,CRET01,
3975,2412000000497,PM BOX BOBESS VCOCHAMOMILEBAR 100G,,Inventory Item,,HHH - Retail,,CRET01,
3976,2412000000498,PM LABEL BCOS DUO PINKPORCELAIN 9G,,Inventory Item,,Make-up,,CMAK01,
3977,2412000000499,PM LABEL BCOS DUO AMBER 9G,,Inventory Item,,Make-up,,CMAK01,
3978,2412000000500,PM LABEL BCOS DUO VANILLA 9G,,Inventory Item,,Make-up,,CMAK01,
3979,2412000000501,PM LABEL BCOS FACE TENDERROSE 12G,,Inventory Item,,Make-up,,CMAK01,
3980,2412000000502,PM LABEL BCOS FACE NATURALBEIGE 12G,,Inventory Item,,Make-up,,CMAK01,
3981,2412000000503,PM LABEL BCOS FACE SOFTHONEY 12G,,Inventory Item,,Make-up,,CMAK01,
3982,2412000000504,PM VIOLATOR BCOS DUO PINKPORCELAIN,,Inventory Item,,Make-up,,CMAK01,
3983,2412000000505,PM VIOLATOR BCOS DUO AMBER,,Inventory Item,,Make-up,,CMAK01,
3984,2412000000506,PM VIOLATOR BCOS DUO VANILLA,,Inventory Item,,Make-up,,CMAK01,
3985,2412000000507,PM VIOLATOR BCOS FACE TENDERROSE,,Inventory Item,,Make-up,,CMAK01,
3986,2412000000508,PM VIOLATOR BCOS FACE NATURALBEIGE,,Inventory Item,,Make-up,,CMAK01,
3987,2412000000509,PM VIOLATOR BCOS FACE SOFTHONEY,,Inventory Item,,Make-up,,CMAK01,
3988,2412000000510,PM HBOARD BCOS DARETOBEFAIRVPACK,,Inventory Item,,Make-up,,CMAK01,
3989,2412000000511,PM LABEL RAINMAKEUP TINT FIRE 10ML,,Inventory Item,,Make-up,,CMAK01,
3990,2412000000512,PM LABEL RAINMAKEUP TINT RUST 10ML,,Inventory Item,,Make-up,,CMAK01,
3991,2412000000513,PM LABEL RAINMAKEUP TINT SPICE 10ML,,Inventory Item,,Make-up,,CMAK01,
3992,2412000000514,PM LABEL RAINMAKEUP LOGO STICKER,,Inventory Item,,Make-up,,CMAK01,
3547,2412000000515,PM VIOLATOR BCOS MATTE,,Inventory Item,,Make-up,,CMAK01,
3994,2412000000517,PM BBOARD BCOS VERSATINTLIP&CHEEKOIL,,Inventory Item,,Make-up,,CMAK01,
3995,2412000000518,PM BBOARD BCOS SUPREMEHYDLIPSERUM,,Inventory Item,,Make-up,,CMAK01,
3996,2412000000519,PM BBOARD BCOS DEWYBEAUTYCREAMPOT,,Inventory Item,,Make-up,,CMAK01,
3997,2412000000520,PM PVC INSERTSHELL BCOS LIPSERUM/LIP&CHEEKOIL,,Inventory Item,,Make-up,,CMAK01,
3998,2412000000521,PM PVC INSERTSHELL BCOS DEWYBEAUTYCREAMPOT,,Inventory Item,,Make-up,,CMAK01,
3999,2412000000522,PM LABEL BOBESS IPA70%SOLUTION 500ML,,Inventory Item,,HHH - Retail,,CRET01,
4000,2412000000523,PM LABEL BOBESS IPA70%SOLUTION 1GAL,,Inventory Item,,HHH - Retail,,CRET01,
4001,2412000000524,PM INSERTBORD BOBBIE PULL-TYPETWEEZERTUB,,Inventory Item,,General Merchandise,,CMDS01,
4002,2412000000525,PM LABEL BCOS VERTINTLIP 5ML VINTAGEMUSE,,Inventory Item,,Make-up,,CMAK01,
4003,2412000000526,PM LABEL BCOS VERTINTLIP 5ML MISTYBOSS,,Inventory Item,,Make-up,,CMAK01,
4004,2412000000527,PM LABEL BCOS VERTINTLIP 5ML GAMECHANGER,,Inventory Item,,Make-up,,CMAK01,
4005,2412000000528,PM LABEL BCOS DEWYCREAM 4G JUST FAB,,Inventory Item,,Make-up,,CMAK01,
4006,2412000000529,PM LABEL BCOS DEWYCREAM 4G PRETTYSASSY,,Inventory Item,,Make-up,,CMAK01,
4007,2412000000530,PM LABEL BCOS DEWYCREAM 4G DROPDEAD,,Inventory Item,,Make-up,,CMAK01,
4008,2412000000531,PM COMPACT (CPC-050),,Inventory Item,,Make-up,,CMAK01,
4009,2412000000532,PM ALUM PAN ROUND (59mm),,Inventory Item,,Make-up,,CMAK01,
4010,2412000000533,PM COMPACT (CPC-180A),,Inventory Item,,Make-up,,CMAK01,
4011,2412000000534,PM ALUM PAN ROUND(60.5mm),,Inventory Item,,Make-up,,CMAK01,
4012,2412000000535,PM LABEL BCOS VERSATINT PRODUCT NAME STICKER,,Inventory Item,,Make-up,,CMAK01,
4013,2412000000536,PM LABEL BCOS LIPSERUM PRODUCT NAME STICKER,,Inventory Item,,Make-up,,CMAK01,
4059,2412000000537,PM IMPLEMENT PULL-TYPE TWEEZER TUB,,Inventory Item,,General Merchandise,,CMDS01,
4014,2412000000538,PM STICKER TAMPER PROOF ROUND10MM NOPRINT,,Inventory Item,,Make-up,,CMAK01,
7947,2412000000539,PM LABEL PEEL-OFF CHIC 13ML LOLLY LAND,,Inventory Item,,Nail Care,,CNAI01,
7948,2412000000540,PM LABEL PEEL-OFF CHIC 13ML BON-BON BOULEVARD,,Inventory Item,,Nail Care,,CNAI01,
7949,2412000000541,PM LABEL PEEL-OFF CHIC 13ML BUNNY MOON,,Inventory Item,,Nail Care,,CNAI01,
7950,2412000000542,PM LABEL PEEL-OFF CHIC 13ML CRUMBLY CRUNCH,,Inventory Item,,Nail Care,,CNAI01,
7951,2412000000543,PM LABEL PEEL-OFF CHIC 13ML BABY SMACKERS,,Inventory Item,,Nail Care,,CNAI01,
7952,2412000000544,PM LABEL PEEL-OFF CHIC 13ML CURLY CONFECTIONS,,Inventory Item,,Nail Care,,CNAI01,
7953,2412000000545,PM LABEL CHIC 10ML TWINSIES GIGGLES AND CHUCKLES,,Inventory Item,,Nail Care,,CNAI01,
7954,2412000000546,PM LABEL CHIC 10ML TWINSIES PNKIE AND TWINKIES,,Inventory Item,,Nail Care,,CNAI01,
7955,2412000000547,PM LABEL CHIC 10ML TWINSIES RAZZLE AND DAZZLE,,Inventory Item,,Nail Care,,CNAI01,
7956,2412000000548,"PM BOTTLE,DUAL,NAIL POLISH",,Inventory Item,,Nail Care,,CNAI01,
7957,2412000000549,"PM BRUSH,DUAL,NAIL,POLISH",,Inventory Item,,Nail Care,,CNAI01,
7958,2412000000550,"PM CAP,INNER,DUAL,NAIL,POLISH",,Inventory Item,,Nail Care,,CNAI01,
7959,2412000000551,"PM CAP,ADOPTOR,DUAL,NAIL,POLISH",,Inventory Item,,Nail Care,,CNAI01,
7960,2412000000552,PM SHELL BOBBIEHCSS HAIRSCISSOR,,Inventory Item,,General Merchandise,,CMDS01,
8550,2412000000553,PM LABEL PEEL OFF SPECTRACULAR LID PALETTE,,Inventory Item,,Make-up,,CMAK01,
8551,2412000000554,"PM COMPACT PINK, CPC-079B",,Inventory Item,,Make-up,,CMAK01,
8552,2412000000555,"PM ALUM PAN, SQUARE, 18.8MMX18.8MMX3.3MM",,Inventory Item,,Make-up,,CMAK01,
8553,2412000000556,PM PLUG FOR 5GAL CARBUOY,,Inventory Item,,HHH - Industrial,,CIND01,
9059,2412000000557,PM SQUARE CLEAR BOTTLE WITH SILVER SPRAYER CAP 100ML,,Inventory Item,,Make-up,,CMAK01,
9060,2412000000558,PM BOTTLE BOBBIE 30ML,,Inventory Item,,Nail Care,,CNAI01,
9061,2412000000559,PM BRUSH FLAT BOBBIE 30ML,,Inventory Item,,Nail Care,,CNAI01,
9062,2412000000560,PM CAP SHINY BLACK BOBBIE 30ML,,Inventory Item,,Nail Care,,CNAI01,
9063,2412000000561,PM LABEL RAINFNNP 8ML I.L.Y,,Inventory Item,,Nail Care,,CNAI01,
9064,2412000000562,PM LABEL RAINFNNP 8ML M.U,,Inventory Item,,Nail Care,,CNAI01,
9065,2412000000563,PM LABEL RAINFNNP 8ML I.D,,Inventory Item,,Nail Care,,CNAI01,
9359,2412000000564,PM LABEL RAINFNNP 8ML M.M.K,,Inventory Item,,Nail Care,,CNAI01,
9360,2412000000565,PM LABEL RAINFNNP 8ML M.O.M.O.L,,Inventory Item,,Nail Care,,CNAI01,
9361,2412000000566,PM LABEL RAINFNNP 8ML S.A.W.I,,Inventory Item,,Nail Care,,CNAI01,
9559,2412000000567,"PM LABEL CCC AIR FRESHENER, 1GAL",,Inventory Item,,HHH - Industrial,,,
9362,2412000000568,PM LABEL SWA BOBBIE BASECOAT 30ML,,Inventory Item,,Nail Care,,,
9363,2412000000569,PM LABEL SWA BOBBIE QUICKDRY2IN1 30ML,,Inventory Item,,Nail Care,,,
9259,2412000000570,PM LABEL SWA BOBBIE SHEER 30ML,,Inventory Item,,Nail Care,,,
9260,2412000000571,PM LABEL SWA BOBBIE SUPERFASTDRY 30ML,,Inventory Item,,Nail Care,,,
11076,2412000000572,PM VIOLATOR COMMON NEW,,Inventory Item,,Nail Care,,CNAI01,
11077,2412000000573,PM LABEL RAIN BESHIE 8ML,,Inventory Item,,Nail Care,,CNAI01,
11078,2412000000574,PM LABEL RAIN BLUEGREENWAVES 8ML,,Inventory Item,,Nail Care,,CNAI01,
11079,2412000000575,PM LABEL RAIN CASETTE 8ML,,Inventory Item,,Nail Care,,CNAI01,
11177,2412000000576,PM LABEL RAIN CHAMPAGNESUPSUP 8ML,,Inventory Item,,Nail Care,,,
11178,2412000000577,PM LABEL RAIN EAUDEROSE 8ML,,Inventory Item,,Nail Care,,,
11179,2412000000578,PM LABEL RAIN GOLDSPARK 8ML,,Inventory Item,,Nail Care,,,
11180,2412000000579,PM LABEL RAIN MAMARU 8ML,,Inventory Item,,Nail Care,,,
11277,2412000000580,PM LABEL RAIN PINKIEBITZ 8ML,,Inventory Item,,Nail Care,,,
11278,2412000000581,PM LABEL RAIN SAPPHIRE 8ML,,Inventory Item,,Nail Care,,,
11279,2412000000582,PM LABEL RAIN TOUCHOFPINK 8ML,,Inventory Item,,Nail Care,,,
12387,2412000000583,PM LABEL BOBBIE GELNP NOIR,,Inventory Item,,Nail Care,,,
12388,2412000000584,PM LABEL BOBBIE GELNP COTTON,,Inventory Item,,Nail Care,,,
12389,2412000000585,PM LABEL BOBBIE GELNP MUTED,,Inventory Item,,Nail Care,,,
12390,2412000000586,PM LABEL BOBBIE GELNP CEMENT,,Inventory Item,,Nail Care,,,
12391,2412000000587,PM LABEL BOBBIE GELNP SCARLET,,Inventory Item,,Nail Care,,,
12392,2412000000588,PM LABEL BOBBIE GELNP TRUFFLE,,Inventory Item,,Nail Care,,,
15020,2412000000589,PM LABEL RAINFNNP 11ML NOSTALGIACOLLWHITE,,Inventory Item,,Nail Care,,,
15021,2412000000590,PM BOTTLE RAIN 11ML,,Inventory Item,,Nail Care,,CNAI01,
15022,2412000000591,PM CAPS RAIN 11ML,,Inventory Item,,Nail Care,,CNAI01,
15023,2412000000592,PM BRUSH RAIN 11ML,,Inventory Item,,Nail Care,,CNAI01,
15024,2412000000593,PM CORBOX RAIN 11ML,,Inventory Item,,Nail Care,,,
15025,2412000000594,PM SHOEBOX RAIN 11ML,,Inventory Item,,Nail Care,,,
15026,2412000000595,PM PARTITION RAIN 11ML,,Inventory Item,,Nail Care,,,
16466,2412000000596,PM LABEL FRONT BOBBIE MSCENT 100ML MIDNIGHT COOL,,Inventory Item,,Make-up,,,
16566,2412000000597,PM LABEL FRONT BOBBIE MSCENT 100ML ULTRAMARINE,,Inventory Item,,Make-up,,,
16567,2412000000598,PM LABEL FRONT BOBBIE MSCENT 100ML CRIMSON TIDE,,Inventory Item,,Make-up,,,
16568,2412000000599,PM LABEL BACK BOBBIE MSCENT 100ML MIDNIGHT COOL,,Inventory Item,,Make-up,,,
16569,2412000000600,PM LABEL BACK BOBBIE MSCENT 100ML ULTRAMARINE,,Inventory Item,,Make-up,,,
16570,2412000000601,PM LABEL BACK BOBBIE MSCENT 100ML CRIMSON TIDE,,Inventory Item,,Make-up,,,
18296,2412000000602,PM LABEL PEEL-OFF CHIC 13ML GINGERBREAD,,Inventory Item,,Nail Care,,,
18297,2412000000603,PM LABEL PEEL-OFF CHIC 13ML BUTTERSCOTCH,,Inventory Item,,Nail Care,,,
18298,2412000000604,PM LABEL PEEL-OFF CHIC 13ML BISCUIT,,Inventory Item,,Nail Care,,,
18299,2412000000605,PM LABEL PEEL-OFF CHIC 13ML TIRAMISU,,Inventory Item,,Nail Care,,,
18300,2412000000606,PM LABEL PEEL-OFF CHIC 13ML TOASTED SUGAR,,Inventory Item,,Nail Care,,,
18301,2412000000607,PM LABEL PEEL-OFF CHIC 13ML SORBET,,Inventory Item,,Nail Care,,,
18302,2412000000608,PM LABEL PEEL-OFF CHIC 13ML SYRUP,,Inventory Item,,Nail Care,,,
18303,2412000000609,PM LABEL PEEL-OFF CHIC 13ML GLAZED DONUT,,Inventory Item,,Nail Care,,,
18304,2412000000610,PM LABEL PEEL-OFF CHIC 13ML WHITE ICING,,Inventory Item,,Nail Care,,,
18899,2412000000611,PM LABEL BOBBIEFNNE 20ML CUTTINT,,Inventory Item,,Nail Care,,CNAI01,
21335,2412000000612,PM LABEL RAINFNNP 8ML GIGIL,,Inventory Item,,,,,
21336,2412000000613,PM LABEL RAINFNNP 8ML HALIK,,Inventory Item,,,,,
21337,2412000000614,PM LABEL RAINFNNP 8ML KILIG,,Inventory Item,,,,,
21338,2412000000615,PM LABEL RAINFNNP 8ML KISLAP,,Inventory Item,,,,,
21339,2412000000616,PM LABEL RAINFNNP 8ML LAMBING,,Inventory Item,,,,,
21340,2412000000617,PM LABEL RAINFNNP 8ML LIGAW,,Inventory Item,,,,,
21341,2412000000618,PM LABEL RAINFNNP 8ML TADHANA,,Inventory Item,,,,,
21342,2412000000619,PM LABEL RAINFNNP 8ML YAKAP,,Inventory Item,,,,,
21739,2412000000620,PM POWDER PUFF DARE-TO-BE-FAIR-POWDER,,Inventory Item,,,,,
21639,2412000000621,PM LABEL RAIN  FNNP 8ML BAYANIHAN,,Inventory Item,,,,,
21640,2412000000622,PM LABEL RAIN  FNNP 8ML FIESTA,,Inventory Item,,,,,
21641,2412000000623,PM LABEL RAIN  FNNP 8ML HALO-HALO,,Inventory Item,,,,,
21642,2412000000624,PM LABEL RAIN  FNNP 8ML JEEP,,Inventory Item,,,,,
21643,2412000000625,PM LABEL RAIN  FNNP 8ML KOLORETE,,Inventory Item,,,,,
21644,2412000000626,PM LABEL RAIN  FNNP 8ML KUNDIMAN,,Inventory Item,,,,,
21645,2412000000627,PM LABEL RAIN  FNNP 8ML MABUHAY,,Inventory Item,,,,,
21646,2412000000628,PM LABEL RAIN  FNNP 8ML PADYAK,,Inventory Item,,,,,
22048,2412000000629,PM LABEL CHIC 10ML TWINSIES FAIRIES & CANDIES,,Inventory Item,,,,,
22049,2412000000630,PM LABEL CHIC 10ML TWINSIES KISSES & BERRIES,,Inventory Item,,,,,
22050,2412000000631,PM LABEL CHIC 10ML TWINSIES MAPLE & SPARKLE,,Inventory Item,,,,,
22551,2412000000632,PM BOTTLE AMBER GLASS 500ML,,Inventory Item,,,,,
22552,2412000000633,PM PIPET GLASS 500ML,,Inventory Item,,,,,
23257,2412000000634,PM LABEL CHIC 11ML SPLURGE,,Inventory Item,,,,,
23258,2412000000635,PM LABEL CHIC 11ML CHEER,,Inventory Item,,,,,
23259,2412000000636,PM LABEL CHIC 11ML UPLIFT,,Inventory Item,,,,,
23260,2412000000637,PM LABEL CHIC 11ML ECSTATIC,,Inventory Item,,,,,
23261,2412000000638,PM LABEL CHIC 11ML THRILL,,Inventory Item,,,,,
23262,2412000000639,PM LABEL CHIC 11ML ROMANTIC,,Inventory Item,,,,,
23263,2412000000640,PM LABEL CHIC 11ML GIDDY,,Inventory Item,,,,,
23264,2412000000641,PM LABEL CHIC 11ML EUPHORIA,,Inventory Item,,,,,
23265,2412000000642,PM LABEL CHIC 11ML TRANQUIL,,Inventory Item,,,,,
23266,2412000000643,PM LABEL CHIC 11ML PLAYFUL,,Inventory Item,,,,,
23267,2412000000644,PM LABEL CHIC 11ML SUNNY,,Inventory Item,,,,,
23268,2412000000645,PM LABEL CHIC 11ML BLISS,,Inventory Item,,,,,
23962,2412000000646,PM INSERTBOARD BOBBIE NAILFILEWHITE IN TUB 152.4X67.31mm,,Inventory Item,,,,,
23963,2412000000647,PM INSERTBOARD BOBBIE PUSHER S/S IN TUB 152.4X67.31mm,,Inventory Item,,,,,
23964,2412000000648,PM INSERTBOARD BOBBIE NBRUSH SMALL IN TUB 152.4X67.31mm,,Inventory Item,,,,,
23965,2412000000649,PM PVCTUB W COVER 85X123mm,,Inventory Item,,,,,
25275,2412000000650,PM LABEL CHIC FRONT WHITE  7ML,,Inventory Item,,,,,
25276,2412000000651,PM LABEL CHIC FRONT BLACK 7ML,,Inventory Item,,,,,
25985,2412000000652,PM LABEL BCOS STYLEYES RETROSPECK,,Inventory Item,,,,,
25986,2412000000653,PM LABEL BCOS STYLEYES TWINKS,,Inventory Item,,,,,
25987,2412000000654,PM LABEL BCOS STYLEYES DAZZLE-LIGHT,,Inventory Item,,,,,
25984,2412000000655,PM LABEL BOBBIE 8ML FRONT LABEL,,Inventory Item,,,,,
26488,2412000000656,PM PVC INSERTSHELL COMMON BCOS CONCEALER STICK 4G/LIP SHEENER 5ML,,Inventory Item,,,,,
26489,2412000000657,PM BBOARD BCOS CONCEALER STICK 4G CREAM,,Inventory Item,,,,,
26490,2412000000658,PM BBOARD BCOS CONCEALER STICK 4G TOAST,,Inventory Item,,,,,
26491,2412000000659,PM BBOARD BCOS CONCEALER STICK 4G HAZELNUT,,Inventory Item,,,,,
26588,2412000000660,PM LABEL HOLO BCOS CONCEALER STICK 4G,,Inventory Item,,,,,
26589,2412000000661,PM LABEL VIOLATOR BCOS CONCEALER CREAM,,Inventory Item,,,,,
26590,2412000000662,PM LABEL VIOLATOR BCOS CONCEALER TOAST,,Inventory Item,,,,,
26591,2412000000663,PM LABEL VIOLATOR BCOS CONCEALER HAZELNUT,,Inventory Item,,,,,
26592,2412000000664,PM BBOARD BCOS LIP SHEENER 5ML,,Inventory Item,,,,,
26593,2412000000665,PM LABEL BCOS LIP SHEENER 5ML,,Inventory Item,,,,,
26690,2412000000666,PM CORBOX DOUBLE-WALL GALLON COSMETICS,,Inventory Item,,,,,
26691,2412000000667,PM CORBOX DOUBLE-WALL GALLON ALCOHOL,,Inventory Item,,,,,
26994,2412000000668,PM BOTTLE LIP SHEENER WITH CAP,,Inventory Item,,,,,
27197,2412000000669,PM IL STICKER BCOS CONCEALER STICK 4G,,Inventory Item,,,,,
27499,2412000000670,PM LABEL WA NEW FA FOOTPOWDER ACTIVE FRESH,,Inventory Item,,,,,
27500,2412000000671,PM LABEL SWA FA FOOT SPRAY ACTIVE FRESH,,Inventory Item,,,,,
28112,2412000000672,PM BBOARD BOBBIE NES WIDE BEAUTY SCISSORS,,Inventory Item,,,,,
28113,2412000000673,PM BBOARD BOBBIE NES CURVED-TIP BEAUTY SCISSORS,,Inventory Item,,,,,
29419,2412000000674,PM LABEL BOBBIE 8ML FRONT LABEL - BLACK PRINT,,Inventory Item,,,,,
29726,2412000000675,PM BBOARD BOBBIEPRO-STYL (GENERIC),,Inventory Item,,General Merchandise,,CMDS01,
30029,2412000000676,PM LABEL BSCENTS SULTRYBEAMS 80ML,,Inventory Item,,Make-up,,,
30030,2412000000677,PM LABEL BSCENTS WINDSWEPT 80ML,,Inventory Item,,Make-up,,,
30031,2412000000678,PM LABEL BSCENTS FLOWERCHILD 80ML,,Inventory Item,,Make-up,,,
30429,2412000000679,PM LABEL CHIC 11ML CHOCOLATE,,Inventory Item,,Nail Care,,,
30430,2412000000680,PM LABEL CHIC 11ML LOLLIPOP,,Inventory Item,,Nail Care,,,
30431,2412000000681,PM LABEL CHIC 11ML MILKSHAKE,,Inventory Item,,Nail Care,,,
30432,2412000000682,PM LABEL CHIC 11ML CHEESECAKE,,Inventory Item,,Nail Care,,,
30433,2412000000683,PM LABEL CHIC 11ML CUPCAKE,,Inventory Item,,Nail Care,,,
30434,2412000000684,PM LABEL CHIC 11ML SPRINKLES,,Inventory Item,,Nail Care,,,
30435,2412000000685,PM LABEL CHIC 11ML MALLOWS,,Inventory Item,,Nail Care,,,
30436,2412000000686,PM LABEL CHIC 11ML MACARONS,,Inventory Item,,Nail Care,,,
30437,2412000000687,PM LABEL CHIC 11ML GUMMIES,,Inventory Item,,Nail Care,,,
30438,2412000000688,PM LABEL CHIC 11ML POPSICLE,,Inventory Item,,Nail Care,,,
30439,2412000000689,PM LABEL CHIC 11ML PRETZEL,,Inventory Item,,Nail Care,,,
30440,2412000000690,PM LABEL CHIC 11ML JELLY BEAN,,Inventory Item,,Nail Care,,,
31331,2412000000691,PM LOOP LOCKS,,Inventory Item,,General Merchandise,,CMDS01,
31532,2412000000692,PM BOTTLE OPAQUE 100ML,,Inventory Item,,Nail Care,,CNAI01,
26689,2412000001102,PM CORBOX INDUSTRIAL GALLON DW - LOG,,Non-inventory Item,,Common,,,
8183,2414150600003,CNS TARP TRAPAL 65 X 25 FT,,Non-inventory Item,,,,,
8453,2414150600004,CNS TARP TRAPAL 28 X 22 FT,,Non-inventory Item,,,,,
22348,2414150600110,CNS TARP TRAPAL S200 75 X 36 FT THICK,,Non-inventory Item,,,,,
8182,2711700001233,CNS PTOOL GUN HEAT STANLEY STXH2000 2000W,,Non-inventory Item,,,,,
24773,2711700001234,CNS PTOOL GUN HEAT STANLEY STEL670 2000W,,Non-inventory Item,,,,,
15248,3017000020011,"WINDOW DECORATION, FROSTED 36""X85""",,Non-inventory Item,,,,,
19400,3018151100001,"TOILET BOWL, FLUSH TYPE",,Non-inventory Item,,,,,
28009,3026640200001,CNS RUBBER TOENAIL CLIPPER BOBBIE,,Non-inventory Item,,Common,,,
28010,3026640200002,CNS RUBBER FINGERNAIL CLIPPER BOBBIE,,Non-inventory Item,,Common,,,
28011,3026640200003,CNS RUBBER EMERY BOARD OLD BOBBIE,,Non-inventory Item,,Common,,,
28012,3026640200004,CNS RUBBER FINGERNAIL/TOENAIL NIPPER BOBBIE,,Non-inventory Item,,Common,,,
28013,3026640200005,CNS RUBBER CUTICLE PUSHER BOBBIE,,Non-inventory Item,,Common,,,
28014,3026640200006,CNS RUBBER CUTICLE TRIMMER BOBBIE,,Non-inventory Item,,Common,,,
28015,3026640200007,CNS RUBBER NAIL FILE BOBBIE,,Non-inventory Item,,Common,,,
28016,3026640200008,CNS RUBBER NAIL BUFFER BOBBIE,,Non-inventory Item,,Common,,,
28017,3026640200009,CNS RUBBER DELUXE TOENAIL CLIPPER NES,,Non-inventory Item,,Common,,,
28018,3026640200010,CNS RUBBER EMERY BOARD NEW BOBBIE,,Non-inventory Item,,Common,,,
28019,3026640200011,CNS RUBBER POINTED TIP TWEEZER NES,,Non-inventory Item,,Common,,,
28020,3026640200012,CNS RUBBER ROLL ON TINT RAIN,,Non-inventory Item,,Common,,,
28021,3026640200013,CNS RUBBER NO SLIP GRIP TOENAIL CLIPPER NES,,Non-inventory Item,,Common,,,
28022,3026640200014,CNS RUBBER MESS FREE FINGERNAIL CLIPPER NES,,Non-inventory Item,,Common,,,
28023,3026640200015,CNS RUBBER BROW HAIR GROOMING SCISSORS BOBBIE,,Non-inventory Item,,Common,,,
28024,3026640200016,CNS RUBBER ROUND TIP FACIAL HAIR GROOMING SCISSORS NES,,Non-inventory Item,,Common,,,
28025,3026640200017,CNS RUBBER PRO STYL THINNING/TRIMMING SCISSORS BOBBIE,,Non-inventory Item,,Common,,,
28026,3026640200018,CNS RUBBER TETE-A-TINT BOBBIE COSMETICS,,Non-inventory Item,,Common,,,
28027,3026640200019,CNS RUBBER DELUXE FINGERNAIL CLIPPER NES,,Non-inventory Item,,Common,,,
29120,3116000000001,CNS HWARE LOCKING PLIERS 10R LOTUS LTHT10RLP,,Non-inventory Item,,Common,,,
29121,3116000000002,"CNS HWARE LOCKING PLIERS 9"" LOTUS LLG009",,Non-inventory Item,,Common,,,
29122,3116000000003,"CNS HWARE LOCKING PLIERS STRAIGHT JAW 7"" STANLEY",,Non-inventory Item,,Common,,,
29123,3116000000004,"CNS HWARE LOCKING PLIERS STRAIGHT JAW 10"" STANLEY",,Non-inventory Item,,Common,,,
29124,3116000000005,"CNS HWARE LOCKING PLIERS STRAIGHT JAW 7"" TACTIX",,Non-inventory Item,,Common,,,
29125,3116000000006,"CNS HWARE LOCKING PLIERS STRAIGHT JAW 10"" TACTIX",,Non-inventory Item,,Common,,,
29126,3116000000007,"CNS HWARE PIPE WRENCH 10"" LOTUS LTHT1000PWX",,Non-inventory Item,,Common,,,
29127,3116000000008,"CNS HWARE PIPE WRENCH 12"" LOTUS LTHT1200PWX",,Non-inventory Item,,Common,,,
